Sub-Domain,"Invoice #","POS Date","Product Type","Manufacturer name","Category name","Product Name",SKU,"Qty Sold",Price,Total
tesco,4965,"08-09-23 5:33 pm",Standard,SanDisk,"Mobile Covers","SanDisk SD CARD 128GB",725102,1,35.00,35.00
istore,17492,"08-09-23 5:19 pm",Standard,,Vape,Tank,435851,1,5.00,5.00
gort1,4402,"08-09-23 5:11 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17491,"08-09-23 5:10 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
phoneshop,11023,"08-09-23 4:49 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,20.00,20.00
tesco,4964,"08-09-23 4:48 pm",Standard,Hoco,Accessories,"Hoco Type C cable",913923,1,10.00,10.00
gort1,4401,"08-09-23 4:46 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
istore,17489,"08-09-23 4:45 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17488,"08-09-23 4:45 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17487,"08-09-23 4:34 pm",Standard,.,Vape,". Liquid Full box",579376,1,25.00,25.00
phoneshop,11022,"08-09-23 4:32 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,11020,"08-09-23 4:13 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17486,"08-09-23 4:07 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
tesco,4962,"08-09-23 4:04 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
istore,17485,"08-09-23 4:00 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4399,"08-09-23 3:54 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4398,"08-09-23 3:45 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4397,"08-09-23 3:45 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,13.00,13.00
istore,17484,"08-09-23 3:40 pm",Standard,.,Vape,". Coil",424281,1,5.00,5.00
gort1,4396,"08-09-23 3:36 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,4961,"08-09-23 3:31 pm",Standard,,"Samsung Earphones","samsung Earphones",617794,1,15.00,15.00
phoneshop,11018,"08-09-23 3:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,11017,"08-09-23 3:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4395,"08-09-23 3:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,22.00,22.00
phoneshop,11016,"08-09-23 3:26 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,20.00,20.00
gort1,4394,"08-09-23 3:24 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4393,"08-09-23 3:23 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,11015,"08-09-23 3:22 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,20.00,20.00
istore,17483,"08-09-23 3:20 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
istore,17482,"08-09-23 3:18 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
gort1,4392,"08-09-23 3:03 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17481,"08-09-23 3:00 pm",Standard,,Vape,Mod,424283,1,35.00,35.00
istore,17481,"08-09-23 3:00 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
tesco,4959,"08-09-23 2:54 pm",Standard,,"Computer Accessories","Laptop Charger with AC",241746,1,45.00,45.00
istore,17480,"08-09-23 2:48 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,4,10.00,40.00
istore,17479,"08-09-23 2:44 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,3,10.00,30.00
istore,17479,"08-09-23 2:44 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4391,"08-09-23 2:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,8.00,8.00
gort1,4390,"08-09-23 2:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,14.00,14.00
gort1,4389,"08-09-23 2:26 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
gort1,4388,"08-09-23 1:40 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4387,"08-09-23 1:39 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
gort1,4386,"08-09-23 1:35 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,11012,"08-09-23 1:34 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,90.00,90.00
gort1,4385,"08-09-23 1:32 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
gort1,4384,"08-09-23 1:31 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,50.00,50.00
gort1,4383,"08-09-23 1:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,24.00,24.00
gort1,4382,"08-09-23 1:27 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4381,"08-09-23 1:23 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17478,"08-09-23 1:12 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17477,"08-09-23 1:10 pm",Standard,.,Vape,". Liquid",424282,3,6.00,18.00
istore,17477,"08-09-23 1:10 pm",Standard,.,Vape,". Coil 2",610937,1,9.00,9.00
istore,17476,"08-09-23 12:22 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,17475,"08-09-23 12:21 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
istore,17474,"08-09-23 12:21 pm",Standard,.,Vape,". Liquid",424282,3,5.00,15.00
istore,17474,"08-09-23 12:21 pm",Standard,.,Vape,". Coil",424281,1,4.00,4.00
tesco,4957,"08-09-23 12:13 pm",Standard,Baseus,Baseus,"Baseus Baseus Cable (807650)",FCAB,1,15.00,15.00
gort1,4379,"08-09-23 12:07 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
tesco,4956,"08-09-23 12:04 pm",Standard,,Accessories,"Apple Lightening Adapter",639126,1,30.00,30.00
gort1,4378,"08-09-23 11:59 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,16.00,16.00
gort1,4377,"08-09-23 11:56 am",Standard,,,"Linon Pro Power Bank",202937,1,30.00,30.00
istore,17473,"08-09-23 11:49 am",Standard,,Vape,Mod,424283,1,40.00,40.00
istore,17473,"08-09-23 11:49 am",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
gort1,4376,"08-09-23 11:28 am",Standard,,Accessories,"UK Plug",651839,1,10.00,10.00
gort1,4376,"08-09-23 11:28 am",Standard,,,"Apple 40 Pin Cable",220771,1,15.00,15.00
gort1,4375,"08-09-23 11:07 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,4955,"08-09-23 11:02 am",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
gort1,4374,"08-09-23 10:55 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,18.00,18.00
gort1,4373,"08-09-23 10:55 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17472,"08-09-23 10:43 am",Standard,.,Vape,". Liquid Full box",579376,1,25.00,25.00
istore,17471,"08-09-23 10:35 am",Standard,.,Vape,". Liquid - 2",571568,1,10.00,10.00
tesco,4952,"08-09-23 10:00 am",Standard,Budi,Accessories,"Budi Type C Cable (877332)",6971536926710,1,15.00,15.00
gort1,4372,"08-09-23 9:33 am",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
phoneshop,11011,"07-09-23 5:51 pm",Standard,Budi,Accessories,"Budi lighting cable (559483)",6971536924976,1,8.00,8.00
tesco,4951,"07-09-23 5:48 pm",Standard,,Accessories,"Fast Charger (18650)",482112,1,20.00,20.00
gort1,4371,"07-09-23 5:46 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4370,"07-09-23 5:41 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
istore,17469,"07-09-23 5:40 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,60.00,60.00
istore,17468,"07-09-23 5:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,30.00,30.00
istore,17467,"07-09-23 5:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,28.00,28.00
tesco,4949,"07-09-23 5:23 pm",Standard,Hoco,Accessories,"Hoco Type C cable",913923,1,10.00,10.00
gort1,4368,"07-09-23 5:18 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,11008,"07-09-23 5:12 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,11007,"07-09-23 4:58 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phonelab,511,"07-09-23 4:54 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
tesco,4948,"07-09-23 4:53 pm",Standard,,Accessories,"Pop Socket",148590,1,5.00,5.00
istore,17466,"07-09-23 4:50 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4366,"07-09-23 4:47 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4365,"07-09-23 4:31 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
istore,17464,"07-09-23 4:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,9.00,9.00
gort1,4364,"07-09-23 4:29 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,11006,"07-09-23 4:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
gort1,4363,"07-09-23 4:19 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4362,"07-09-23 4:18 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,18.00,18.00
gort1,4361,"07-09-23 4:17 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4360,"07-09-23 4:15 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4359,"07-09-23 4:12 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
gort1,4358,"07-09-23 4:11 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
phoneshop,11005,"07-09-23 4:11 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
gort1,4357,"07-09-23 4:10 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,4946,"07-09-23 4:09 pm",Standard,Budi,Accessories,"Budi lighting cable (559483)",6971536924976,2,10.00,20.00
gort1,4356,"07-09-23 4:09 pm",Standard,,"Phone Repair","iPhone LCD Replacement",651860,1,80.00,80.00
gort1,4356,"07-09-23 4:09 pm",Standard,,,"Anti Shock Case",237800,1,15.00,15.00
tesco,4945,"07-09-23 3:59 pm",Standard,Hoco,Accessories,"Hoco Type C cable",913923,1,10.00,10.00
phonelab,508,"07-09-23 3:50 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,15.00,15.00
istore,17463,"07-09-23 3:47 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,42.00,42.00
gort1,4355,"07-09-23 3:43 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4354,"07-09-23 3:41 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,4944,"07-09-23 3:39 pm",Standard,Budi,Accessories,"Budi lighting cable (559483)",6971536924976,1,10.00,10.00
phoneshop,11003,"07-09-23 3:29 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
phoneshop,11002,"07-09-23 3:25 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
ennis,19389,"07-09-23 3:02 pm",Standard,Samsung,,"Samsung Galaxy A51 Screen",490878,1,140.00,140.00
tesco,4943,"07-09-23 2:57 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,11001,"07-09-23 2:36 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4352,"07-09-23 2:35 pm",Standard,,,"Apple 40 Pin Cable",220771,1,15.00,15.00
gort1,4351,"07-09-23 2:14 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17460,"07-09-23 2:05 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,55.00,55.00
gort1,4350,"07-09-23 1:59 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
gort1,4349,"07-09-23 1:59 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
phoneshop,10999,"07-09-23 1:37 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10998,"07-09-23 1:36 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10997,"07-09-23 1:33 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
phoneshop,10996,"07-09-23 1:31 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10995,"07-09-23 1:31 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,3,6.66,19.98
phoneshop,10994,"07-09-23 1:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10993,"07-09-23 1:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10992,"07-09-23 1:29 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,4,10.00,40.00
phoneshop,10991,"07-09-23 1:29 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,3,10.00,30.00
phoneshop,10990,"07-09-23 1:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10989,"07-09-23 1:25 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10988,"07-09-23 1:23 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17458,"07-09-23 12:58 pm",Standard,.,Vape,". Liquid - 4",595655,1,40.00,40.00
gort1,4348,"07-09-23 12:49 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
tesco,4941,"07-09-23 12:24 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
istore,17457,"07-09-23 12:23 pm",Standard,.,Vape,". Liquid - 2",571568,1,10.00,10.00
istore,17455,"07-09-23 11:50 am",Standard,.,Vape,". Liquid - 4",595655,1,15.00,15.00
phonelab,503,"07-09-23 11:34 am",Standard,,Accessories,"Fast Charger (18650)",482112,1,45.00,45.00
gort1,4346,"07-09-23 11:06 am",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
tesco,4939,"07-09-23 10:58 am",Standard,,Tablets,"Tablet cover and tempered glass",651298,1,45.00,45.00
phoneshop,10986,"07-09-23 10:40 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,15.00,15.00
gort1,4344,"07-09-23 10:10 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,501,"06-09-23 5:49 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,10.00,10.00
phonelab,499,"06-09-23 5:44 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,4341,"06-09-23 5:39 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17454,"06-09-23 5:39 pm",Standard,,Accessories,"Pop Socket",148590,1,5.00,5.00
istore,17452,"06-09-23 5:36 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10985,"06-09-23 5:34 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
tesco,4938,"06-09-23 5:32 pm",Standard,Budi,Accessories,"Budi lighting cable (559483)",6971536924976,1,10.00,10.00
phoneshop,10984,"06-09-23 5:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17451,"06-09-23 5:20 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
istore,17449,"06-09-23 5:09 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
phoneshop,10982,"06-09-23 5:01 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17448,"06-09-23 5:01 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17447,"06-09-23 5:00 pm",Standard,.,Vape,". Liquid",424282,3,5.00,15.00
istore,17446,"06-09-23 4:54 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17446,"06-09-23 4:54 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4339,"06-09-23 4:36 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,24.00,24.00
gort1,4337,"06-09-23 4:14 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,24.00,24.00
gort1,4336,"06-09-23 4:13 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4335,"06-09-23 4:13 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,18.00,18.00
gort1,4334,"06-09-23 4:11 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,8.00,8.00
gort1,4333,"06-09-23 4:08 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4332,"06-09-23 4:06 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
istore,17444,"06-09-23 3:43 pm",Standard,.,Vape,". Liquid - 4",595655,1,20.00,20.00
istore,17443,"06-09-23 3:39 pm",Standard,,Vape,Mod,424283,1,25.00,25.00
istore,17443,"06-09-23 3:39 pm",Standard,.,Vape,". Liquid",424282,1,6.00,6.00
phoneshop,10978,"06-09-23 3:32 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
istore,17442,"06-09-23 3:29 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17442,"06-09-23 3:29 pm",Standard,.,Vape,". Coil",424281,1,4.00,4.00
istore,17441,"06-09-23 3:29 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
tesco,4934,"06-09-23 3:28 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,35.00,35.00
phoneshop,10977,"06-09-23 3:25 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17440,"06-09-23 3:24 pm",Standard,.,Vape,". Coil",424281,1,5.00,5.00
istore,17440,"06-09-23 3:24 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17439,"06-09-23 3:24 pm",Standard,.,Vape,". Liquid - 2",571568,1,10.00,10.00
gort1,4330,"06-09-23 3:21 pm",Standard,,Accessories,"UK Plug",651839,1,25.00,25.00
gort1,4329,"06-09-23 3:14 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,4328,"06-09-23 3:10 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,40.00,40.00
gort1,4327,"06-09-23 3:09 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,10976,"06-09-23 2:58 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4326,"06-09-23 2:53 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,40.00,40.00
tesco,4932,"06-09-23 2:46 pm",Standard,,Accessories,"Fast Charger (18650)",482112,1,20.00,20.00
gort1,4325,"06-09-23 2:41 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
gort1,4324,"06-09-23 2:40 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,24.00,24.00
gort1,4323,"06-09-23 2:19 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17438,"06-09-23 2:06 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17438,"06-09-23 2:06 pm",Standard,.,Vape,". Coil",424281,1,5.00,5.00
gort1,4322,"06-09-23 2:00 pm",Standard,.,Accessories,". King Kong Armor Case",371282,1,15.00,15.00
gort1,4321,"06-09-23 1:49 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,10974,"06-09-23 1:36 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,10.00,20.00
phoneshop,10973,"06-09-23 1:32 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10972,"06-09-23 1:29 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,16,10.00,160.00
phoneshop,10971,"06-09-23 1:27 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10970,"06-09-23 1:26 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10969,"06-09-23 1:23 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,4320,"06-09-23 1:20 pm",Standard,,,"Apple 40 Pin Cable",220771,1,15.00,15.00
gort1,4320,"06-09-23 1:20 pm",Standard,h,"Mobile Covers","h Car charger",149417,1,15.00,15.00
tesco,4929,"06-09-23 12:23 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,4318,"06-09-23 12:16 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17437,"06-09-23 12:10 pm",Standard,h,"Mobile Covers","h Car charger",149417,1,10.00,10.00
istore,17436,"06-09-23 12:06 pm",Standard,.,Vape,". Liquid - 2",571568,1,4.00,4.00
istore,17435,"06-09-23 11:55 am",Standard,.,Vape,". Liquid",424282,3,5.00,15.00
tesco,4927,"06-09-23 11:47 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
tesco,4926,"06-09-23 11:46 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,17434,"06-09-23 11:41 am",Standard,.,Vape,". Liquid",424282,1,2.00,2.00
istore,17434,"06-09-23 11:41 am",Standard,.,Vape,". Coil",424281,1,4.50,4.50
tesco,4925,"06-09-23 11:38 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,4316,"06-09-23 10:56 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,15.00,15.00
gort1,4315,"06-09-23 10:40 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,15.00,15.00
gort1,4313,"06-09-23 9:30 am",Standard,.,Accessories,". FM Transmitter B/L",348932,1,25.00,25.00
phoneshop,10967,"05-09-23 5:48 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
phoneshop,10966,"05-09-23 5:46 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17430,"05-09-23 5:45 pm",Standard,.,Vape,". Coil 2",610937,1,9.00,9.00
istore,17430,"05-09-23 5:45 pm",Standard,.,Vape,". Liquid - 2",571568,1,12.00,12.00
gort1,4312,"05-09-23 5:40 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,10964,"05-09-23 5:36 pm",Standard,,Accessories,"Fast Charger (18650)",482112,1,40.00,40.00
phoneshop,10963,"05-09-23 5:35 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,6.00,6.00
gort1,4311,"05-09-23 5:32 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,17429,"05-09-23 5:31 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17429,"05-09-23 5:31 pm",Standard,.,Vape,". Coil-3",571953,1,12.00,12.00
istore,17428,"05-09-23 5:21 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
tesco,4923,"05-09-23 5:20 pm",Standard,Budi,Accessories,"Budi lighting cable (559483)",6971536924976,3,10.00,30.00
tesco,4923,"05-09-23 5:20 pm",Standard,h,"Mobile Covers","h Car charger",149417,1,15.00,15.00
gort1,4310,"05-09-23 5:17 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,8.00,8.00
gort1,4309,"05-09-23 5:16 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,8.00,8.00
gort1,4308,"05-09-23 5:04 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,7.00,7.00
gort1,4307,"05-09-23 5:03 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,16.00,16.00
phoneshop,10962,"05-09-23 4:46 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,3,10.00,30.00
phonelab,491,"05-09-23 4:37 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,35.00,35.00
istore,17427,"05-09-23 4:34 pm",Standard,.,Vape,". Coil",424281,1,5.00,5.00
istore,17427,"05-09-23 4:34 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,17427,"05-09-23 4:34 pm",Standard,.,Vape,". Liquid",424282,1,5.00,5.00
istore,17426,"05-09-23 4:28 pm",Standard,.,Vape,". Liquid",424282,1,6.00,6.00
istore,17425,"05-09-23 4:28 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,10961,"05-09-23 4:18 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,3,10.00,30.00
gort1,4306,"05-09-23 4:11 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
